29.29, 0.90, 167.07
27.94, 0.90, 156.33
28.94, 0.90, 156.33
27.94, 0.90, 156.33
27.94, 0.90, 156.33
29.29, 0.90, 156.33
28.94, 0.90, 156.33
28.94, 0.90, 156.33
29.65, 0.90, 156.33
28.94, 0.90, 156.33
29.65, 0.90, 156.33
29.65, 0.90, 156.33
30.02, 0.90, 156.33
29.29, 0.90, 156.33
29.65, 0.90, 167.07
29.29, 0.90, 167.07
29.29, 0.90, 167.07
28.60, 0.90, 167.07
29.65, 0.90, 167.07
29.65, 0.91, 167.07
29.65, 0.90, 167.07
28.94, 0.90, 167.07
28.94, 0.90, 167.07
28.94, 0.91, 167.07
28.60, 0.90, 156.33
28.94, 0.90, 156.33
28.60, 0.90, 156.33
29.29, 0.90, 156.33
30.02, 0.90, 156.33
28.94, 0.90, 156.33
28.94, 0.90, 156.33
29.29, 0.90, 156.33
28.60, 0.90, 156.33
28.94, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
28.60, 0.90, 156.33
28.60, 0.90, 156.33
29.65, 0.91, 156.33
30.02, 0.91, 156.33
29.65, 0.90, 156.33
29.65, 0.91, 156.33
29.65, 0.91, 156.33
28.27, 0.90, 156.33
29.65, 0.90, 156.33
28.94, 0.90, 156.33
28.60, 0.90, 156.33
28.94, 0.90, 156.33
29.65, 0.90, 156.33
28.27, 0.90, 156.33
30.02, 0.91, 156.33
29.29, 0.91, 156.33
28.94, 0.90, 156.33
29.29, 0.90, 156.33
28.60, 0.90, 156.33
29.29, 0.90, 156.33
28.94, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
28.60, 0.90, 167.07
28.60, 0.90, 156.33
28.60, 0.90, 156.33
29.29, 0.91, 156.33
29.29, 0.90, 156.33
27.94, 0.90, 167.07
27.94, 0.90, 167.07
28.94, 0.90, 167.07
29.29, 0.90, 167.07
28.60, 0.90, 167.07
28.60, 0.90, 167.07
30.02, 0.90, 167.07
28.94, 0.90, 167.07
28.27, 0.90, 156.33
28.94, 0.91, 156.33
27.94, 0.90, 156.33
28.94, 0.90, 156.33
28.94, 0.90, 156.33
28.94, 0.91, 156.33
28.94, 0.90, 156.33
28.27, 0.90, 167.07
28.60, 0.91, 167.07
28.60, 0.90, 167.07
28.94, 0.91, 167.07
29.65, 0.90, 167.07
28.94, 0.90, 167.07
28.60, 0.90, 167.07
28.27, 0.90, 167.07
28.60, 0.90, 156.33
28.60, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
28.60, 0.90, 156.33
28.27, 0.90, 156.33
28.60, 0.90, 156.33
28.60, 0.90, 156.33
28.27, 0.90, 156.33
27.94, 0.90, 156.33
29.65, 0.90, 156.33
28.60, 0.90, 156.33
28.60, 0.90, 167.07
27.94, 0.90, 156.33
28.60, 0.90, 167.07
27.94, 0.90, 167.07
28.60, 0.90, 167.07
28.60, 0.90, 156.33
28.27, 0.90, 167.07
28.60, 0.90, 167.07
27.94, 0.90, 167.07
28.27, 0.90, 167.07
27.94, 0.90, 167.07
27.62, 0.90, 167.07
28.27, 0.90, 167.07
27.94, 0.90, 167.07
27.62, 0.90, 167.07
28.27, 0.90, 167.07
27.62, 0.90, 167.07
27.94, 0.90, 167.07
28.60, 0.90, 167.07
27.62, 0.90, 167.07
28.60, 0.90, 167.07
27.94, 0.90, 167.07
28.60, 0.90, 177.81
27.94, 0.90, 177.81
28.27, 0.90, 177.81
27.30, 0.90, 167.07
28.27, 0.90, 167.07
28.27, 0.90, 167.07
28.60, 0.90, 177.81
27.94, 0.90, 177.81
28.27, 0.90, 177.81
28.60, 0.90, 177.81
28.27, 0.90, 167.07
28.27, 0.90, 167.07
28.60, 0.90, 167.07
28.60, 0.90, 177.81
28.27, 0.90, 177.81
28.27, 0.90, 177.81
28.60, 0.90, 177.81
28.94, 0.90, 177.81
28.60, 0.90, 177.81
28.60, 0.90, 177.81
29.29, 0.90, 177.81
30.02, 0.90, 177.81
30.02, 0.90, 177.81
30.77, 0.90, 177.81
30.39, 0.90, 177.81
30.02, 0.90, 177.81
30.77, 0.90, 167.07
29.65, 0.90, 167.07
29.29, 0.90, 167.07
30.02, 0.90, 167.07
29.29, 0.90, 177.81
30.02, 0.90, 177.81
28.94, 0.90, 177.81
28.94, 0.90, 177.81
28.94, 0.90, 177.81
29.65, 0.90, 177.81
28.94, 0.90, 177.81
28.94, 0.90, 188.55
29.29, 0.90, 188.55
28.60, 0.90, 188.55
28.27, 0.90, 188.55
28.60, 0.90, 188.55
28.94, 0.90, 177.81
28.60, 0.91, 188.55
27.94, 0.90, 177.81
27.94, 0.90, 177.81
28.27, 0.90, 177.81
28.27, 0.90, 177.81
28.27, 0.90, 177.81
27.62, 0.90, 177.81
27.94, 0.90, 177.81
28.27, 0.90, 177.81
28.60, 0.90, 177.81
28.27, 0.90, 177.81
28.27, 0.91, 188.55
27.94, 0.90, 188.55
27.94, 0.90, 177.81
28.94, 0.90, 177.81
28.27, 0.90, 177.81
28.27, 0.90, 177.81
28.27, 0.90, 177.81
28.60, 0.90, 177.81
28.94, 0.90, 177.81
28.27, 0.90, 167.07
28.27, 0.90, 167.07
27.62, 0.90, 167.07
28.60, 0.90, 167.07
27.94, 0.91, 167.07
28.94, 0.90, 167.07
27.94, 0.90, 167.07
28.60, 0.90, 167.07
28.27, 0.90, 167.07
28.27, 0.90, 167.07
28.27, 0.90, 167.07
28.27, 0.90, 167.07
28.27, 0.91, 167.07
28.27, 0.90, 167.07
28.60, 0.90, 167.07
28.60, 0.90, 167.07
28.27, 0.90, 167.07
27.94, 0.90, 167.07
27.30, 0.90, 167.07
28.27, 0.90, 177.81
27.94, 0.90, 177.81
28.60, 0.90, 177.81
28.60, 0.90, 177.81
28.27, 0.90, 177.81
28.94, 0.90, 177.81
27.94, 0.90, 177.81
28.27, 0.90, 177.81
28.60, 0.90, 177.81
28.27, 0.90, 177.81
28.27, 0.90, 177.81
28.60, 0.90, 177.81
28.27, 0.90, 177.81
28.60, 0.90, 177.81
27.94, 0.90, 177.81
27.94, 0.90, 177.81
28.27, 0.91, 177.81
27.62, 0.91, 177.81
28.27, 0.90, 177.81
28.27, 0.90, 177.81
28.60, 0.90, 177.81
29.65, 0.90, 177.81
29.29, 0.90, 177.81
27.62, 0.90, 177.81
27.94, 0.90, 177.81
27.30, 0.91, 177.81
28.94, 0.90, 167.07
29.29, 0.90, 177.81
28.60, 0.90, 177.81
28.94, 0.91, 177.81
28.27, 0.90, 177.81
28.60, 0.90, 177.81
28.60, 0.90, 177.81
28.27, 0.90, 177.81
28.60, 0.90, 177.81
28.27, 0.90, 177.81
29.65, 0.90, 177.81
29.29, 0.90, 177.81
29.29, 0.90, 177.81
30.02, 0.90, 177.81
30.02, 0.90, 177.81
29.65, 0.90, 177.81
30.39, 0.90, 177.81
30.02, 0.86, 177.81
29.65, 0.87, 177.81
30.02, 0.87, 177.81
28.60, 0.87, 177.81
28.94, 0.90, 177.81
28.94, 0.90, 177.81
28.94, 0.90, 177.81
29.29, 0.90, 177.81
27.94, 0.90, 167.07
27.94, 0.90, 167.07
28.60, 0.90, 167.07
27.94, 0.90, 167.07
28.94, 0.90, 167.07
28.27, 0.91, 167.07
27.94, 0.90, 167.07
29.29, 0.90, 167.07
27.94, 0.90, 167.07
28.27, 0.90, 167.07
28.27, 0.90, 167.07
27.62, 0.90, 167.07
27.94, 0.90, 167.07
27.94, 0.90, 167.07
27.62, 0.90, 167.07
28.60, 0.90, 167.07
27.94, 0.90, 167.07
28.27, 0.90, 167.07
27.62, 0.90, 167.07
28.27, 0.90, 167.07
28.27, 0.90, 167.07
28.27, 0.90, 177.81
27.94, 0.90, 177.81
28.27, 0.90, 177.81
27.94, 0.90, 177.81
28.27, 0.90, 177.81
27.94, 0.90, 177.81
28.60, 0.91, 177.81
28.60, 0.90, 188.55
28.27, 0.90, 177.81
27.94, 0.90, 177.81
28.60, 0.90, 177.81
27.62, 0.90, 177.81
28.27, 0.90, 177.81
27.94, 0.90, 177.81
27.94, 0.90, 177.81
28.27, 0.91, 177.81
27.94, 0.90, 177.81
28.60, 0.90, 177.81
28.27, 0.90, 177.81
27.30, 0.90, 177.81
27.94, 0.90, 177.81
27.94, 0.91, 177.81
27.94, 0.90, 177.81
28.27, 0.90, 188.55
27.94, 0.90, 188.55
28.60, 0.90, 188.55
28.94, 0.91, 188.55
28.27, 0.91, 177.81
28.60, 0.90, 188.55
28.94, 0.90, 177.81
27.62, 0.90, 188.55
28.27, 0.90, 177.81
27.94, 0.90, 188.55
28.60, 0.90, 177.81
29.29, 0.90, 177.81
28.94, 0.90, 177.81
29.65, 0.90, 177.81
29.65, 0.91, 177.81
31.56, 0.90, 177.81
30.39, 0.90, 177.81
29.65, 0.90, 177.81
29.65, 0.90, 177.81
29.29, 0.90, 167.07
30.02, 0.90, 167.07
28.94, 0.91, 167.07
29.29, 0.90, 167.07
30.02, 0.90, 167.07
28.94, 0.90, 167.07
28.94, 0.90, 167.07
29.65, 0.91, 167.07
28.27, 0.90, 167.07
30.02, 0.90, 167.07
29.29, 0.90, 167.07
29.65, 0.91, 167.07
30.39, 0.90, 167.07
29.29, 0.90, 167.07
30.02, 0.90, 167.07
28.94, 0.90, 167.07
30.02, 0.90, 167.07
28.60, 0.90, 167.07
28.27, 0.90, 167.07
29.65, 0.90, 167.07
30.02, 0.90, 167.07
30.02, 0.90, 167.07
28.60, 0.90, 167.07
28.94, 0.90, 167.07
28.94, 0.90, 167.07
29.29, 0.91, 167.07
28.94, 0.90, 167.07
29.65, 0.90, 167.07
28.94, 0.90, 167.07
28.60, 0.90, 167.07
28.60, 0.90, 167.07
28.94, 0.90, 167.07
28.60, 0.90, 177.81
29.29, 0.90, 177.81
28.94, 0.90, 177.81
29.29, 0.90, 177.81
28.94, 0.90, 177.81
28.94, 0.90, 177.81
28.94, 0.90, 167.07
28.60, 0.90, 177.81
29.65, 0.90, 177.81
28.60, 0.90, 177.81
29.29, 0.90, 167.07
28.60, 0.90, 167.07
29.65, 0.90, 167.07
30.39, 0.91, 167.07
28.94, 0.91, 167.07
28.94, 0.90, 167.07
29.65, 0.90, 167.07
30.02, 0.91, 167.07
28.60, 0.90, 167.07
29.29, 0.90, 167.07
29.65, 0.90, 167.07
28.94, 0.90, 167.07
29.65, 0.90, 167.07
29.65, 0.90, 167.07
28.27, 0.90, 167.07
29.29, 0.90, 167.07
28.94, 0.90, 167.07
29.29, 0.90, 167.07
29.29, 0.90, 167.07
27.94, 0.90, 167.07
30.39, 0.90, 167.07
28.60, 0.90, 167.07
29.65, 0.90, 167.07
29.29, 0.90, 167.07
28.60, 0.90, 167.07
29.65, 0.90, 167.07
29.29, 0.90, 167.07
28.27, 0.90, 156.33
28.94, 0.91, 156.33
29.29, 0.90, 167.07
29.29, 0.90, 167.07
28.94, 0.90, 167.07
28.60, 0.90, 156.33
28.94, 0.90, 167.07
28.27, 0.90, 167.07
28.94, 0.90, 167.07
29.65, 0.91, 167.07
29.65, 0.90, 167.07
29.65, 0.90, 167.07
29.65, 0.90, 156.33
28.94, 0.90, 167.07
29.29, 0.91, 177.81
28.60, 0.90, 177.81
30.02, 0.90, 177.81
29.65, 0.90, 177.81
27.94, 0.90, 177.81
28.94, 0.90, 177.81
28.94, 0.90, 177.81
29.65, 0.91, 177.81
30.02, 0.90, 167.07
30.02, 0.91, 167.07
29.29, 0.90, 156.33
28.94, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
30.77, 0.90, 156.33
28.94, 0.90, 156.33
29.29, 0.90, 156.33
30.02, 0.90, 156.33
29.29, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.90, 156.33
30.39, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
28.94, 0.91, 167.07
30.39, 0.90, 167.07
30.02, 0.90, 167.07
29.65, 0.90, 167.07
28.94, 0.90, 167.07
28.60, 0.90, 167.07
30.39, 0.90, 167.07
29.29, 0.90, 167.07
30.02, 0.90, 177.81
30.02, 0.90, 177.81
30.02, 0.90, 167.07
29.65, 0.90, 167.07
29.29, 0.91, 167.07
28.94, 0.90, 167.07
28.60, 0.91, 167.07
30.02, 0.90, 167.07
29.29, 0.90, 167.07
29.65, 0.90, 167.07
29.29, 0.91, 167.07
29.29, 0.90, 167.07
30.02, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 167.07
30.77, 0.90, 167.07
29.29, 0.90, 167.07
30.39, 0.90, 167.07
28.94, 0.91, 156.33
30.02, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.90, 156.33
30.39, 0.90, 156.33
29.65, 0.90, 156.33
29.65, 0.90, 156.33
28.94, 0.91, 167.07
29.65, 0.90, 167.07
29.29, 0.90, 167.07
30.02, 0.91, 167.07
29.29, 0.90, 167.07
30.02, 0.90, 167.07
29.65, 0.90, 167.07
29.29, 0.90, 167.07
29.65, 0.90, 167.07
29.29, 0.91, 167.07
29.29, 0.90, 167.07
29.65, 0.90, 167.07
30.02, 0.90, 167.07
29.65, 0.90, 156.33
28.27, 0.90, 156.33
28.60, 0.90, 156.33
29.29, 0.90, 156.33
30.02, 0.90, 156.33
29.65, 0.91, 156.33
30.02, 0.90, 156.33
29.65, 0.90, 167.07
30.02, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
30.39, 0.90, 156.33
30.02, 0.90, 156.33
28.60, 0.90, 156.33
29.29, 0.90, 156.33
29.65, 0.90, 156.33
29.65, 0.91, 156.33
29.65, 0.90, 156.33
28.94, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.91, 156.33
30.77, 0.91, 156.33
30.02, 0.90, 156.33
29.29, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.91, 156.33
30.02, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.90, 156.33
28.60, 0.90, 156.33
28.94, 0.90, 156.33
29.29, 0.91, 156.33
30.39, 0.90, 156.33
29.65, 0.90, 156.33
30.39, 0.90, 156.33
28.60, 0.90, 156.33
29.29, 0.91, 156.33
29.65, 0.90, 156.33
28.27, 0.90, 156.33
30.02, 0.90, 156.33
29.65, 0.90, 167.07
30.02, 0.90, 167.07
30.39, 0.90, 167.07
28.60, 0.91, 167.07
29.65, 0.90, 156.33
30.02, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.90, 156.33
28.60, 0.90, 156.33
29.65, 0.90, 156.33
29.65, 0.90, 156.33
28.94, 0.90, 156.33
29.29, 0.90, 156.33
28.60, 0.90, 156.33
28.60, 0.90, 156.33
30.02, 0.90, 167.07
29.29, 0.90, 167.07
29.29, 0.90, 167.07
30.02, 0.90, 156.33
28.94, 0.90, 156.33
30.39, 0.90, 156.33
29.29, 0.90, 156.33
30.02, 0.90, 156.33
29.29, 0.90, 156.33
28.27, 0.90, 156.33
29.65, 0.90, 156.33
29.65, 0.90, 156.33
30.02, 0.90, 156.33
28.60, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
30.77, 0.90, 156.33
30.02, 0.90, 156.33
28.60, 0.90, 156.33
28.60, 0.90, 156.33
28.94, 0.90, 156.33
29.29, 0.90, 156.33
30.77, 0.90, 156.33
29.65, 0.90, 156.33
29.65, 0.90, 156.33
29.65, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.90, 156.33
28.94, 0.90, 156.33
30.02, 0.91, 167.07
29.65, 0.90, 167.07
29.65, 0.90, 156.33
30.02, 0.90, 156.33
29.65, 0.90, 156.33
28.94, 0.90, 156.33
29.65, 0.90, 156.33
30.02, 0.90, 156.33
30.02, 0.90, 156.33
30.39, 0.89, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
29.65, 0.90, 156.33
29.65, 0.90, 156.33
28.60, 0.90, 156.33
29.29, 0.90, 156.33
29.65, 0.90, 156.33
30.02, 0.90, 156.33
28.60, 0.90, 167.07
28.94, 0.90, 156.33
29.29, 0.90, 156.33
29.65, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
29.29, 0.90, 156.33
30.39, 0.90, 156.33
